sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Direct Object,Indirect Object,"""Of"" Object",Adverbial Preposition,Subject,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,subject,object,advcl
Watch sections aboard ships were slightly modified to allow simultaneous measurement of all subjects during the same testing sessions .,Watch/NNP sections/NNS aboard/IN ships/NNS were/VBD slightly/RB modified/VBN to/TO allow/VB simultaneous/JJ measurement/NN of/IN all/DT subjects/NNS during/IN the/DT same/JJ testing/NN sessions/NNS ./.," compound(sections-2, Watch-1) nsubjpass(modified-7, sections-2) nsubj(allow-9, sections-2) case(ships-4, aboard-3) nmod:aboard(sections-2, ships-4) auxpass(modified-7, were-5) advmod(modified-7, slightly-6) root(ROOT-0, modified-7) mark(allow-9, to-8) xcomp(modified-7, allow-9) amod(measurement-11, simultaneous-10) dobj(allow-9, measurement-11) case(subjects-14, of-12) det(subjects-14, all-13) nmod:of(measurement-11, subjects-14) case(sessions-19, during-15) det(sessions-19, the-16) amod(sessions-19, same-17) compound(sessions-19, testing-18) nmod:during(allow-9, sessions-19)  ",testing,18,"compound(sessions-19, testing-18) ",all subjects during the same testing sessions .,NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],['sessions'],[],[],[],[],[],[],[],,,singular,,[],[]
"Testing was accomplished on the two ships operating in the same area , and six subjects were monitored with respect to health symptoms and mood during each testing session .","Testing/NNP was/VBD accomplished/VBN on/IN the/DT two/CD ships/NNS operating/VBG in/IN the/DT same/JJ area/NN ,/, and/CC six/CD subjects/NNS were/VBD monitored/VBN with/IN respect/NN to/TO health/NN symptoms/NNS and/CC mood/NN during/IN each/DT testing/NN session/NN ./."," nsubjpass(accomplished-3, Testing-1) auxpass(accomplished-3, was-2) root(ROOT-0, accomplished-3) case(ships-7, on-4) det(ships-7, the-5) nummod(ships-7, two-6) nmod:on(accomplished-3, ships-7) acl(ships-7, operating-8) case(area-12, in-9) det(area-12, the-10) amod(area-12, same-11) nmod:in(operating-8, area-12) cc(accomplished-3, and-14) nummod(subjects-16, six-15) nsubjpass(monitored-18, subjects-16) auxpass(monitored-18, were-17) conj:and(accomplished-3, monitored-18) case(respect-20, with-19) nmod:with(monitored-18, respect-20) case(symptoms-23, to-21) compound(symptoms-23, health-22) nmod:to(monitored-18, symptoms-23) cc(symptoms-23, and-24) nmod:to(monitored-18, mood-25) conj:and(symptoms-23, mood-25) case(session-29, during-26) det(session-29, each-27) compound(session-29, testing-28) nmod:during(monitored-18, session-29)  ",testing,28,"compound(session-29, testing-28) ",symptoms and mood during each testing session .,NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],['session'],[],[],[],[],[],[],[],,,singular,,[],[]
"Results indicated that , although stress levels were elevated at the time of the initial testing , there were declines in reported stress as early as the one week follow-up session .","Results/NNS indicated/VBD that/IN ,/, although/IN stress/NN levels/NNS were/VBD elevated/VBN at/IN the/DT time/NN of/IN the/DT initial/JJ testing/NN ,/, there/EX were/VBD declines/NNS in/IN reported/JJ stress/NN as/RB early/RB as/IN the/DT one/CD week/NN follow-up/NN session/NN ./."," nsubj(indicated-2, Results-1) root(ROOT-0, indicated-2) mark(were-19, that-3) mark(elevated-9, although-5) compound(levels-7, stress-6) nsubjpass(elevated-9, levels-7) auxpass(elevated-9, were-8) advcl(were-19, elevated-9) case(time-12, at-10) det(time-12, the-11) nmod:at(elevated-9, time-12) case(testing-16, of-13) det(testing-16, the-14) amod(testing-16, initial-15) nmod:of(time-12, testing-16) expl(were-19, there-18) ccomp(indicated-2, were-19) nsubj(were-19, declines-20) case(stress-23, in-21) amod(stress-23, reported-22) nmod:in(declines-20, stress-23) advmod(declines-20, as-24) advmod(declines-20, early-25) amod(declines-20, as-26) det(session-31, the-27) nummod(session-31, one-28) compound(session-31, week-29) compound(session-31, follow-up-30) dep(declines-20, session-31)  ",testing,16,"case(testing-16, of-13) det(testing-16, the-14) amod(testing-16, initial-15) nmod:of(time-12, testing-16) ","the time of the initial testing , there were declines in",NN,[],,,,,[],[],[],[],[],"[('of', 'time')]",['of'],['time'],[],['the'],[],[],['initial'],[],[],[],['of'],[],[],,,singular,,[],[]
"( Some subjects did not return for the second testing session ; thus , the final sample total was 160 .","-LRB-/-LRB- Some/DT subjects/NNS did/VBD not/RB return/VB for/IN the/DT second/JJ testing/NN session/NN ;/: thus/RB ,/, the/DT final/JJ sample/NN total/NN was/VBD 160/CD ./."," det(subjects-3, Some-2) nsubj(return-6, subjects-3) aux(return-6, did-4) neg(return-6, not-5) root(ROOT-0, return-6) case(session-11, for-7) det(session-11, the-8) amod(session-11, second-9) compound(session-11, testing-10) nmod:for(return-6, session-11) advmod(160-20, thus-13) det(total-18, the-15) amod(total-18, final-16) compound(total-18, sample-17) nsubj(160-20, total-18) cop(160-20, was-19) parataxis(return-6, 160-20)  ",testing,10,"compound(session-11, testing-10) ","not return for the second testing session ; thus , the",NN,[],,,,,[],[],[],[],[],[],[],[],[],[],[],['session'],[],[],[],[],[],[],[],,,singular,,[],[]
"Thus , with this one exception , stress levels experienced at the initial testing had already begun to dissipate one week after the earthquake .","Thus/RB ,/, with/IN this/DT one/CD exception/NN ,/, stress/NN levels/NNS experienced/VBN at/IN the/DT initial/JJ testing/NN had/VBD already/RB begun/VBN to/TO dissipate/VB one/CD week/NN after/IN the/DT earthquake/NN ./."," advmod(begun-17, Thus-1) case(exception-6, with-3) det(exception-6, this-4) nummod(exception-6, one-5) nmod:with(begun-17, exception-6) compound(levels-9, stress-8) nsubj(begun-17, levels-9) nsubj(dissipate-19, levels-9) acl(levels-9, experienced-10) case(testing-14, at-11) det(testing-14, the-12) amod(testing-14, initial-13) nmod:at(experienced-10, testing-14) aux(begun-17, had-15) advmod(begun-17, already-16) root(ROOT-0, begun-17) mark(dissipate-19, to-18) xcomp(begun-17, dissipate-19) nummod(week-21, one-20) dobj(dissipate-19, week-21) case(earthquake-24, after-22) det(earthquake-24, the-23) nmod:after(week-21, earthquake-24)  ",testing,14,"case(testing-14, at-11) det(testing-14, the-12) amod(testing-14, initial-13) nmod:at(experienced-10, testing-14) ",levels experienced at the initial testing had already begun to dissipate,NN,[],,,,,[],[],[],[],[],"[('at', 'experienced')]",['at'],['experienced'],[],['the'],[],[],['initial'],[],[],[],['at'],[],[],,,singular,,[],[]
"Our data seem to indicate that , although initial levels of stress were elevated , scores on both stress instruments showed a decline as soon as one week following the intitial testing ( or about 9 days following the earthquake ) .","Our/PRP$ data/NNS seem/VBP to/TO indicate/VB that/IN ,/, although/IN initial/JJ levels/NNS of/IN stress/NN were/VBD elevated/JJ ,/, scores/NNS on/IN both/DT stress/NN instruments/NNS showed/VBD a/DT decline/NN as/RB soon/RB as/IN one/CD week/NN following/VBG the/DT intitial/JJ testing/NN -LRB-/-LRB- or/CC about/RB 9/CD days/NNS following/VBG the/DT earthquake/NN -RRB-/-RRB- ./."," nmod:poss(data-2, Our-1) nsubj(seem-3, data-2) nsubj(indicate-5, data-2) root(ROOT-0, seem-3) mark(indicate-5, to-4) xcomp(seem-3, indicate-5) mark(showed-21, that-6) mark(elevated-14, although-8) amod(levels-10, initial-9) nsubj(elevated-14, levels-10) case(stress-12, of-11) nmod:of(levels-10, stress-12) cop(elevated-14, were-13) advcl(showed-21, elevated-14) nsubj(showed-21, scores-16) case(instruments-20, on-17) det(instruments-20, both-18) compound(instruments-20, stress-19) nmod:on(scores-16, instruments-20) ccomp(indicate-5, showed-21) det(decline-23, a-22) dobj(showed-21, decline-23) advmod(soon-25, as-24) advmod(showed-21, soon-25) case(week-28, as-26) nummod(week-28, one-27) nmod:as(showed-21, week-28) case(testing-32, following-29) det(testing-32, the-30) amod(testing-32, intitial-31) nmod:following(week-28, testing-32) cc(testing-32, or-34) advmod(9-36, about-35) nummod(days-37, 9-36) nmod:following(week-28, days-37) conj:or(testing-32, days-37) case(earthquake-40, following-38) det(earthquake-40, the-39) nmod:following(days-37, earthquake-40)  ",testing,32,"case(testing-32, following-29) det(testing-32, the-30) amod(testing-32, intitial-31) cc(testing-32, or-34) conj:or(testing-32, days-37) nmod:following(week-28, testing-32) ",one week following the intitial testing ( or about 9 days,NN,[],,,,,[],[],[],[],[],"[('following', 'week')]",['following'],['week'],[],['the'],"[('or', 'days')]",[],['intitial'],[],[],[],['following'],[],[],,,singular,,[],[]
"These "" rainbow warriors "" had done direct action on behalf of Earth , interposing their bodies to stop French nuclear testing in the South Pacific and to protect the remaining stands of rainforest in New South Wales and Queensland .","These/DT ''/'' rainbow/VB warriors/NNS ''/'' had/VBD done/VBN direct/JJ action/NN on/IN behalf/NN of/IN Earth/NNP ,/, interposing/VBG their/PRP$ bodies/NNS to/TO stop/VB French/JJ nuclear/JJ testing/NN in/IN the/DT South/NNP Pacific/NNP and/CC to/TO protect/VB the/DT remaining/VBG stands/NNS of/IN rainforest/NN in/IN New/NNP South/NNP Wales/NNP and/CC Queensland/NNP ./."," nsubj(rainbow-3, These-1) ccomp(done-7, rainbow-3) dobj(rainbow-3, warriors-4) aux(done-7, had-6) root(ROOT-0, done-7) amod(action-9, direct-8) dobj(done-7, action-9) case(Earth-13, on-10) mwe(on-10, behalf-11) mwe(on-10, of-12) nmod:on_behalf_of(done-7, Earth-13) advcl(done-7, interposing-15) nmod:poss(bodies-17, their-16) dobj(interposing-15, bodies-17) mark(stop-19, to-18) dep(interposing-15, stop-19) amod(testing-22, French-20) amod(testing-22, nuclear-21) dobj(stop-19, testing-22) case(Pacific-26, in-23) det(Pacific-26, the-24) compound(Pacific-26, South-25) nmod:in(stop-19, Pacific-26) cc(stop-19, and-27) mark(protect-29, to-28) dep(interposing-15, protect-29) conj:and(stop-19, protect-29) det(stands-32, the-30) amod(stands-32, remaining-31) dobj(protect-29, stands-32) case(rainforest-34, of-33) nmod:of(stands-32, rainforest-34) case(Wales-38, in-35) compound(Wales-38, New-36) compound(Wales-38, South-37) nmod:in(rainforest-34, Wales-38) cc(Wales-38, and-39) nmod:in(rainforest-34, Queensland-40) conj:and(Wales-38, Queensland-40)  ",testing,22,"amod(testing-22, French-20) amod(testing-22, nuclear-21) dobj(stop-19, testing-22) ",bodies to stop French nuclear testing in the South Pacific and,NN,[],stop,VB,object,[],[],[],[],[],[],[],[],[],[],[],[],[],"['French', 'nuclear']",[],[],[],[],[],[],,,singular,ambiguous,[],['stop']
17 <p> Garry Wills shows that Lincoln led the country into its time of testing with essentially the same vision .,17/CD <p>/CD Garry/NNP Wills/NNPS shows/VBZ that/IN Lincoln/NNP led/VBD the/DT country/NN into/IN its/PRP$ time/NN of/IN testing/NN with/IN essentially/RB the/DT same/JJ vision/NN ./.," compound(<p>-2, 17-1) nummod(Wills-4, <p>-2) compound(Wills-4, Garry-3) nsubj(shows-5, Wills-4) root(ROOT-0, shows-5) mark(led-8, that-6) nsubj(led-8, Lincoln-7) ccomp(shows-5, led-8) det(country-10, the-9) dobj(led-8, country-10) case(time-13, into-11) nmod:poss(time-13, its-12) nmod:into(led-8, time-13) case(testing-15, of-14) nmod:of(time-13, testing-15) case(vision-20, with-16) advmod(vision-20, essentially-17) det(vision-20, the-18) amod(vision-20, same-19) nmod:with(led-8, vision-20)  ",testing,15,"case(testing-15, of-14) nmod:of(time-13, testing-15) ",country into its time of testing with essentially the same vision,NN,[],,,,,[],[],[],[],[],"[('of', 'time')]",['of'],['time'],[],[],[],[],[],[],[],[],['of'],[],[],,,singular,,[],[]
"Any one of us individually may be a flawed observer , a flawed theorizer , a flawed predictor and tester , so we share all the elements of science , our observations , our theorizing and testing , with colleagues .","Any/DT one/NN of/IN us/PRP individually/RB may/MD be/VB a/DT flawed/JJ observer/NN ,/, a/DT flawed/JJ theorizer/NN ,/, a/DT flawed/JJ predictor/NN and/CC tester/NN ,/, so/IN we/PRP share/VBP all/PDT the/DT elements/NNS of/IN science/NN ,/, our/PRP$ observations/NNS ,/, our/PRP$ theorizing/NN and/CC testing/NN ,/, with/IN colleagues/NNS ./."," det(one-2, Any-1) nsubj(observer-10, one-2) case(us-4, of-3) nmod:of(one-2, us-4) advmod(observer-10, individually-5) aux(observer-10, may-6) cop(observer-10, be-7) det(observer-10, a-8) amod(observer-10, flawed-9) root(ROOT-0, observer-10) det(theorizer-14, a-12) amod(theorizer-14, flawed-13) conj:and(observer-10, theorizer-14) det(predictor-18, a-16) amod(predictor-18, flawed-17) conj:and(observer-10, predictor-18) cc(observer-10, and-19) conj:and(observer-10, tester-20) dep(observer-10, so-22) nsubj(share-24, we-23) parataxis(observer-10, share-24) det:predet(elements-27, all-25) det(elements-27, the-26) dobj(share-24, elements-27) case(science-29, of-28) nmod:of(elements-27, science-29) nmod:poss(observations-32, our-31) nmod:of(elements-27, observations-32) conj:and(science-29, observations-32) nmod:poss(theorizing-35, our-34) nmod:of(elements-27, theorizing-35) conj:and(science-29, theorizing-35) cc(science-29, and-36) nmod:of(elements-27, testing-37) conj:and(science-29, testing-37) case(colleagues-40, with-39) nmod:with(share-24, colleagues-40)  ",testing,37,"nmod:of(elements-27, testing-37) conj:and(science-29, testing-37) ","observations , our theorizing and testing , with colleagues .",NN,[],,,,,[],[],[],[],[],"[('of', 'elements')]",['of'],['elements'],[],[],"[('and', 'science')]",[],[],[],[],[],[],[],[],,,singular,,[],[]
They can check our predictions and perhaps find other ways of testing our theory .,They/PRP can/MD check/VB our/PRP$ predictions/NNS and/CC perhaps/RB find/VB other/JJ ways/NNS of/IN testing/VBG our/PRP$ theory/NN ./.," nsubj(check-3, They-1) nsubj(find-8, They-1) aux(check-3, can-2) root(ROOT-0, check-3) nmod:poss(predictions-5, our-4) dobj(check-3, predictions-5) cc(check-3, and-6) advmod(find-8, perhaps-7) conj:and(check-3, find-8) amod(ways-10, other-9) dobj(find-8, ways-10) mark(testing-12, of-11) acl(ways-10, testing-12) nmod:poss(theory-14, our-13) dobj(testing-12, theory-14)  ",testing,12,"mark(testing-12, of-11) dobj(testing-12, theory-14) acl(ways-10, testing-12) ",perhaps find other ways of testing our theory .,VBG,[],,,,,['theory'],[],[],['of'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],[]
"Our hopes and fears , our personality , our cultural conditioning , can make any one of us a flawed observer , a flawed experience , a flawed theorizer , a flawed predictor and tester , so we should share the elements of observation , theory , and testing with colleagues .","Our/PRP$ hopes/NNS and/CC fears/NNS ,/, our/PRP$ personality/NN ,/, our/PRP$ cultural/JJ conditioning/NN ,/, can/MD make/VB any/DT one/NN of/IN us/PRP a/DT flawed/JJ observer/NN ,/, a/DT flawed/JJ experience/NN ,/, a/DT flawed/JJ theorizer/NN ,/, a/DT flawed/JJ predictor/NN and/CC tester/NN ,/, so/IN we/PRP should/MD share/VB the/DT elements/NNS of/IN observation/NN ,/, theory/NN ,/, and/CC testing/NN with/IN colleagues/NNS ./."," nmod:poss(hopes-2, Our-1) nsubj(make-14, hopes-2) cc(hopes-2, and-3) conj:and(hopes-2, fears-4) nsubj(make-14, fears-4) nmod:poss(personality-7, our-6) appos(hopes-2, personality-7) nmod:poss(conditioning-11, our-9) amod(conditioning-11, cultural-10) appos(personality-7, conditioning-11) aux(make-14, can-13) root(ROOT-0, make-14) det(one-16, any-15) nsubj(observer-21, one-16) case(us-18, of-17) nmod:of(one-16, us-18) det(observer-21, a-19) amod(observer-21, flawed-20) xcomp(make-14, observer-21) det(experience-25, a-23) amod(experience-25, flawed-24) xcomp(make-14, experience-25) conj:and(observer-21, experience-25) det(theorizer-29, a-27) amod(theorizer-29, flawed-28) xcomp(make-14, theorizer-29) conj:and(observer-21, theorizer-29) det(predictor-33, a-31) amod(predictor-33, flawed-32) xcomp(make-14, predictor-33) conj:and(observer-21, predictor-33) cc(observer-21, and-34) xcomp(make-14, tester-35) conj:and(observer-21, tester-35) dep(make-14, so-37) nsubj(share-40, we-38) aux(share-40, should-39) parataxis(make-14, share-40) det(elements-42, the-41) dobj(share-40, elements-42) case(observation-44, of-43) nmod:of(elements-42, observation-44) nmod:of(elements-42, theory-46) conj:and(observation-44, theory-46) cc(observation-44, and-48) nmod:of(elements-42, testing-49) conj:and(observation-44, testing-49) case(colleagues-51, with-50) nmod:with(observation-44, colleagues-51)  ",testing,49,"nmod:of(elements-42, testing-49) conj:and(observation-44, testing-49) ","observation , theory , and testing with colleagues .",NN,[],,,,,[],[],[],[],[],"[('of', 'elements')]",['of'],['elements'],[],[],"[('and', 'observation')]",[],[],[],[],[],[],[],[],,,singular,,[],[]
This act of retrieval and the implied notion that we learn as much if not more from playing with images and telling stories as we do from formulating propositions and testing them has become and will continue to be an important part of the university of the future .,This/DT act/NN of/IN retrieval/NN and/CC the/DT implied/JJ notion/NN that/IN we/PRP learn/VBP as/RB much/RB if/IN not/RB more/JJR from/IN playing/VBG with/IN images/NNS and/CC telling/VBG stories/NNS as/IN we/PRP do/VBP from/IN formulating/VBG propositions/NNS and/CC testing/VBG them/PRP has/VBZ become/VBN and/CC will/MD continue/VB to/TO be/VB an/DT important/JJ part/NN of/IN the/DT university/NN of/IN the/DT future/NN ./.," det(act-2, This-1) nsubj(become-34, act-2) nsubj(continue-37, act-2) nsubj(part-42, act-2) case(retrieval-4, of-3) nmod:of(act-2, retrieval-4) cc(act-2, and-5) det(notion-8, the-6) amod(notion-8, implied-7) conj:and(act-2, notion-8) nsubj(become-34, notion-8) mark(learn-11, that-9) nsubj(learn-11, we-10) dep(notion-8, learn-11) advmod(much-13, as-12) advmod(learn-11, much-13) mark(not-15, if-14) advcl(much-13, not-15) dep(not-15, more-16) mark(playing-18, from-17) advcl(learn-11, playing-18) case(images-20, with-19) nmod:with(playing-18, images-20) cc(playing-18, and-21) advcl(learn-11, telling-22) conj:and(playing-18, telling-22) dobj(telling-22, stories-23) mark(do-26, as-24) nsubj(do-26, we-25) advcl(telling-22, do-26) mark(formulating-28, from-27) advcl(do-26, formulating-28) dobj(formulating-28, propositions-29) cc(formulating-28, and-30) advcl(do-26, testing-31) conj:and(formulating-28, testing-31) dobj(testing-31, them-32) aux(become-34, has-33) root(ROOT-0, become-34) cc(become-34, and-35) aux(continue-37, will-36) conj:and(become-34, continue-37) mark(part-42, to-38) cop(part-42, be-39) det(part-42, an-40) amod(part-42, important-41) xcomp(continue-37, part-42) case(university-45, of-43) det(university-45, the-44) nmod:of(part-42, university-45) case(future-48, of-46) det(future-48, the-47) nmod:of(university-45, future-48)  ",testing,31,"dobj(testing-31, them-32) advcl(do-26, testing-31) conj:and(formulating-28, testing-31) ",do from formulating propositions and testing them has become and will,VBG,[],,,,,['them'],[],[],[],[],[],[],[],[],[],"[('and', 'formulating')]",[],[],[],[],[],[],[],[],,,,,[],[]
"50 <p> In a great many texts , Origen in fact identifies this testing , proving fire with God.","50/CD <p>/NN In/IN a/DT great/JJ many/JJ texts/NNS ,/, Origen/NNP in/IN fact/NN identifies/VBZ this/DT testing/NN ,/, proving/VBG fire/NN with/IN God/NNP ./."," nummod(<p>-2, 50-1) nmod:in(identifies-12, <p>-2) case(<p>-2, In-3) det(texts-7, a-4) amod(texts-7, great-5) amod(texts-7, many-6) dep(<p>-2, texts-7) nsubj(identifies-12, Origen-9) case(fact-11, in-10) nmod:in(Origen-9, fact-11) root(ROOT-0, identifies-12) det(testing-14, this-13) dobj(identifies-12, testing-14) advcl(identifies-12, proving-16) dobj(proving-16, fire-17) case(God-19, with-18) nmod:with(proving-16, God-19)  ",testing,14,"det(testing-14, this-13) dobj(identifies-12, testing-14) ","Origen in fact identifies this testing , proving fire with God.",NN,[],identifies,VBZ,object,[],[],[],[],[],[],[],[],[],[],['this'],[],[],[],[],[],[],[],[],[],,,singular,singular,[],['identifies']
"Civic education materials should be developed to serve as a means to that end-developing critical-thinking skills such as identifying central issues , making comparisons , checking consistency , identifying assumptions , recognizing bias , analyzing cause and effect , and testing conclusions .","Civic/JJ education/NN materials/NNS should/MD be/VB developed/VBN to/TO serve/VB as/IN a/DT means/NNS to/TO that/DT end-developing/JJ critical-thinking/JJ skills/NNS such/JJ as/IN identifying/VBG central/JJ issues/NNS ,/, making/VBG comparisons/NNS ,/, checking/VBG consistency/NN ,/, identifying/VBG assumptions/NNS ,/, recognizing/VBG bias/NN ,/, analyzing/VBG cause/NN and/CC effect/NN ,/, and/CC testing/VBG conclusions/NNS ./."," amod(materials-3, Civic-1) compound(materials-3, education-2) nsubjpass(developed-6, materials-3) nsubj(serve-8, materials-3) aux(developed-6, should-4) auxpass(developed-6, be-5) root(ROOT-0, developed-6) mark(serve-8, to-7) xcomp(developed-6, serve-8) case(means-11, as-9) det(means-11, a-10) nmod:as(serve-8, means-11) case(skills-16, to-12) det(skills-16, that-13) amod(skills-16, end-developing-14) amod(skills-16, critical-thinking-15) nmod:to(serve-8, skills-16) mark(identifying-19, such-17) mwe(such-17, as-18) acl(skills-16, identifying-19) amod(issues-21, central-20) dobj(identifying-19, issues-21) acl(skills-16, making-23) conj:and(identifying-19, making-23) dobj(making-23, comparisons-24) acl(skills-16, checking-26) conj:and(identifying-19, checking-26) dobj(checking-26, consistency-27) acl(skills-16, identifying-29) conj:and(identifying-19, identifying-29) dobj(identifying-29, assumptions-30) acl(skills-16, recognizing-32) conj:and(identifying-19, recognizing-32) dobj(recognizing-32, bias-33) acl(skills-16, analyzing-35) conj:and(identifying-19, analyzing-35) dobj(analyzing-35, cause-36) cc(cause-36, and-37) dobj(analyzing-35, effect-38) conj:and(cause-36, effect-38) cc(identifying-19, and-40) acl(skills-16, testing-41) conj:and(identifying-19, testing-41) dobj(testing-41, conclusions-42)  ",testing,41,"dobj(testing-41, conclusions-42) acl(skills-16, testing-41) conj:and(identifying-19, testing-41) ","cause and effect , and testing conclusions .",VBG,[],,,,,['conclusions'],[],[],[],[],[],[],[],[],[],"[('and', 'identifying')]",[],[],[],[],[],[],[],[],,,,,[],[]
"After discovering through testing that a nearby pond would not sustain fish life , students collected cattails and placed them in the pond to increase plant life .","After/IN discovering/VBG through/IN testing/VBG that/IN a/DT nearby/JJ pond/NN would/MD not/RB sustain/VB fish/NN life/NN ,/, students/NNS collected/VBD cattails/NNS and/CC placed/VBD them/PRP in/IN the/DT pond/NN to/TO increase/VB plant/NN life/NN ./."," mark(discovering-2, After-1) advcl(collected-16, discovering-2) mark(testing-4, through-3) advcl(discovering-2, testing-4) mark(sustain-11, that-5) det(pond-8, a-6) amod(pond-8, nearby-7) nsubj(sustain-11, pond-8) aux(sustain-11, would-9) neg(sustain-11, not-10) ccomp(testing-4, sustain-11) compound(life-13, fish-12) dobj(sustain-11, life-13) nsubj(collected-16, students-15) nsubj(placed-19, students-15) root(ROOT-0, collected-16) dobj(collected-16, cattails-17) cc(collected-16, and-18) conj:and(collected-16, placed-19) dobj(placed-19, them-20) case(pond-23, in-21) det(pond-23, the-22) nmod:in(placed-19, pond-23) mark(increase-25, to-24) acl(pond-23, increase-25) compound(life-27, plant-26) dobj(increase-25, life-27)  ",testing,4,"mark(testing-4, through-3) ccomp(testing-4, sustain-11) advcl(discovering-2, testing-4) ",After discovering through testing that a nearby pond would,VBG,[],,,,,[],[],[],['through'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,[],[]
"<p> 
##4002263 More on the New Social Studies <p> Long before American schools were to be renewed by "" restructuring "" and "" world class standards "" for national testing , the New Social Studies movement attempted a revitalization of curriculum and instruction through national curriculum projects .","<p>/NN ##/VBD 4002263/CD More/RBR on/IN the/DT New/NNP Social/NNP Studies/NNPS <p>/NNP Long/NNP before/IN American/JJ schools/NNS were/VBD to/TO be/VB renewed/VBN by/RP ''/'' restructuring/VBG ''/'' and/NNP ''/'' world/NN class/NN standards/NNS ''/'' for/IN national/JJ testing/NN ,/, the/DT New/NNP Social/NNP Studies/NNPS movement/NN attempted/VBD a/DT revitalization/NN of/IN curriculum/NN and/CC instruction/NN through/IN national/JJ curriculum/NN projects/NNS ./."," nsubj(##-2, <p>-1) ccomp(attempted-38, ##-2) nmod:npmod(More-4, 4002263-3) advmod(Long-11, More-4) case(Long-11, on-5) det(Long-11, the-6) compound(Long-11, New-7) compound(Long-11, Social-8) compound(Long-11, Studies-9) compound(Long-11, <p>-10) nmod:on(##-2, Long-11) mark(were-15, before-12) amod(schools-14, American-13) nsubj(were-15, schools-14) nsubjpass(renewed-18, schools-14) advcl(##-2, were-15) mark(renewed-18, to-16) auxpass(renewed-18, be-17) xcomp(were-15, renewed-18) compound:prt(renewed-18, by-19) xcomp(renewed-18, restructuring-21) dobj(restructuring-21, and-23) compound(standards-27, world-25) compound(standards-27, class-26) dobj(restructuring-21, standards-27) case(testing-31, for-29) amod(testing-31, national-30) nmod:for(standards-27, testing-31) det(movement-37, the-33) compound(movement-37, New-34) compound(movement-37, Social-35) compound(movement-37, Studies-36) nsubj(attempted-38, movement-37) root(ROOT-0, attempted-38) det(revitalization-40, a-39) dobj(attempted-38, revitalization-40) case(curriculum-42, of-41) nmod:of(revitalization-40, curriculum-42) cc(curriculum-42, and-43) nmod:of(revitalization-40, instruction-44) conj:and(curriculum-42, instruction-44) case(projects-48, through-45) amod(projects-48, national-46) compound(projects-48, curriculum-47) nmod:through(attempted-38, projects-48)  ",testing,31,"case(testing-31, for-29) amod(testing-31, national-30) nmod:for(standards-27, testing-31) ","standards "" for national testing , the New Social Studies movement",NN,[],,,,,[],[],[],[],[],"[('for', 'standards')]",['for'],['standards'],[],[],[],[],['national'],[],[],[],['for'],[],[],,,singular,,[],[]
"I want to indicate Rawls 's view of social justice , explicate his account of moral education , then develop a classroom model for testing and understanding the implications of Rawls 's views .","I/PRP want/VBP to/TO indicate/VB Rawls/NNP 's/POS view/NN of/IN social/JJ justice/NN ,/, explicate/VBP his/PRP$ account/NN of/IN moral/JJ education/NN ,/, then/RB develop/VB a/DT classroom/NN model/NN for/IN testing/VBG and/CC understanding/VBG the/DT implications/NNS of/IN Rawls/NNP 's/POS views/NNS ./."," nsubj(want-2, I-1) nsubj(indicate-4, I-1) root(ROOT-0, want-2) mark(indicate-4, to-3) xcomp(want-2, indicate-4) nmod:poss(view-7, Rawls-5) case(Rawls-5, 's-6) dobj(indicate-4, view-7) case(justice-10, of-8) amod(justice-10, social-9) nmod:of(view-7, justice-10) dep(indicate-4, explicate-12) nmod:poss(account-14, his-13) dobj(explicate-12, account-14) case(education-17, of-15) amod(education-17, moral-16) nmod:of(account-14, education-17) advmod(develop-20, then-19) dep(indicate-4, develop-20) det(model-23, a-21) compound(model-23, classroom-22) dobj(develop-20, model-23) mark(testing-25, for-24) advcl(develop-20, testing-25) cc(testing-25, and-26) advcl(develop-20, understanding-27) conj:and(testing-25, understanding-27) det(implications-29, the-28) dobj(testing-25, implications-29) case(views-33, of-30) nmod:poss(views-33, Rawls-31) case(Rawls-31, 's-32) nmod:of(implications-29, views-33)  ",testing,25,"mark(testing-25, for-24) cc(testing-25, and-26) conj:and(testing-25, understanding-27) dobj(testing-25, implications-29) advcl(develop-20, testing-25) ",develop a classroom model for testing and understanding the implications of,VBG,[],,,,,['implications'],[],[],['for'],[],[],[],[],[],[],"[('and', 'understanding')]",[],[],[],[],[],[],[],[],,,,,[],[]
