sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability
"For example , is singing from memory an assessment dimension or is it part of a task you ask students to do ?","For/IN example/NN ,/, is/VBZ singing/VBG from/IN memory/NN an/DT assessment/NN dimension/NN or/CC is/VBZ it/PRP part/NN of/IN a/DT task/NN you/PRP ask/VB students/NNS to/TO do/VB ?/.","case(example-2, For-1) nmod:for(singing-5, example-2) aux(singing-5, is-4) root(ROOT-0, singing-5) case(part-14, from-6) compound(part-14, memory-7) det(dimension-10, an-8) compound(dimension-10, assessment-9) compound(part-14, dimension-10) cc(dimension-10, or-11) cop(it-13, is-12) conj:or(dimension-10, it-13) compound(part-14, it-13) nmod:from(singing-5, part-14) case(task-17, of-15) det(task-17, a-16) nmod:of(part-14, task-17) nsubj(singing-5, you-18) dep(singing-5, ask-19) dobj(ask-19, students-20) nsubj(do-22, students-20) mark(do-22, to-21) xcomp(ask-19, do-22)  ",singing,5,"nmod:for(singing-5, example-2) aux(singing-5, is-4) nmod:from(singing-5, part-14) nsubj(singing-5, you-18) dep(singing-5, ask-19) root(ROOT-0, singing-5) ","For example , is singing from memory an assessment dimension",VBG,[],,,subject,[],"[('for', 'example'), ('from', 'part')]","['for', 'from']",[],"['example', 'part']",[],[],[],[],[],[],[],[],[],[],,,,
"They use images that include the concept of "" frog "" music ( accomplished by hopping and rolling the ball on the piano ) and that of a robot singing in the shower ( realized with the child 's voice through the microphone ) .",They/PRP use/VBP images/NNS that/WDT include/VBP the/DT concept/NN of/IN ''/'' frog/NN ''/'' music/NN -LRB-/-LRB- accomplished/VBN by/IN hopping/VBG and/CC rolling/VBG the/DT ball/NN on/IN the/DT piano/NN -RRB-/-RRB- and/CC that/DT of/IN a/DT robot/NN singing/NN in/IN the/DT shower/NN -LRB-/-LRB- realized/VBN with/IN the/DT child/NN 's/POS voice/NN through/IN the/DT microphone/NN -RRB-/-RRB- ./.,"nsubj(use-2, They-1) root(ROOT-0, use-2) dobj(use-2, images-3) nsubj(include-5, images-3) ref(images-3, that-4) acl:relcl(images-3, include-5) det(concept-7, the-6) dobj(include-5, concept-7) case(music-12, of-8) compound(music-12, frog-10) nmod:of(concept-7, music-12) dep(images-3, accomplished-14) mark(hopping-16, by-15) advcl(accomplished-14, hopping-16) cc(hopping-16, and-17) advcl(accomplished-14, rolling-18) conj:and(hopping-16, rolling-18) det(ball-20, the-19) dobj(hopping-16, ball-20) case(piano-23, on-21) det(piano-23, the-22) nmod:on(hopping-16, piano-23) cc(images-3, and-25) dobj(use-2, that-26) conj:and(images-3, that-26) nsubj(include-5, that-26) case(singing-30, of-27) det(singing-30, a-28) compound(singing-30, robot-29) nmod:of(that-26, singing-30) case(shower-33, in-31) det(shower-33, the-32) nmod:in(singing-30, shower-33) dep(that-26, realized-35) case(voice-40, with-36) det(child-38, the-37) nmod:poss(voice-40, child-38) case(child-38, 's-39) nmod:with(realized-35, voice-40) case(microphone-43, through-41) det(microphone-43, the-42) nmod:through(realized-35, microphone-43)  ",singing,30,"case(singing-30, of-27) det(singing-30, a-28) compound(singing-30, robot-29) nmod:in(singing-30, shower-33) nmod:of(that-26, singing-30) ",and that of a robot singing in the shower ( realized,NN,[],,,,,"[('in', 'shower'), ('of', 'that')]","['in', 'of']",['that'],['shower'],['a'],[],['robot'],[],[],[],[],['of'],[],[],a,unit,singular,
"Opportunities for personal experiences in listening , speech , free and rhythmic movements , singing and vocal experimentation , instrumental playing , spontaneous improvisations , and student creations are abundant within group activities .","Opportunities/NNPS for/IN personal/JJ experiences/NNS in/IN listening/NN ,/, speech/NN ,/, free/JJ and/CC rhythmic/JJ movements/NNS ,/, singing/NN and/CC vocal/JJ experimentation/NN ,/, instrumental/JJ playing/NN ,/, spontaneous/JJ improvisations/NNS ,/, and/CC student/NN creations/NNS are/VBP abundant/JJ within/IN group/NN activities/NNS ./.","nsubj(abundant-30, Opportunities-1) case(experiences-4, for-2) amod(experiences-4, personal-3) nmod:for(Opportunities-1, experiences-4) case(listening-6, in-5) nmod:in(experiences-4, listening-6) nmod:in(experiences-4, speech-8) conj:and(listening-6, speech-8) amod(movements-13, free-10) cc(free-10, and-11) conj:and(free-10, rhythmic-12) amod(movements-13, rhythmic-12) nmod:in(experiences-4, movements-13) conj:and(listening-6, movements-13) compound(experimentation-18, singing-15) cc(singing-15, and-16) conj:and(singing-15, vocal-17) compound(experimentation-18, vocal-17) nmod:in(experiences-4, experimentation-18) conj:and(listening-6, experimentation-18) amod(playing-21, instrumental-20) nmod:in(experiences-4, playing-21) conj:and(listening-6, playing-21) amod(improvisations-24, spontaneous-23) nmod:in(experiences-4, improvisations-24) conj:and(listening-6, improvisations-24) cc(listening-6, and-26) compound(creations-28, student-27) nmod:in(experiences-4, creations-28) conj:and(listening-6, creations-28) cop(abundant-30, are-29) root(ROOT-0, abundant-30) case(activities-33, within-31) compound(activities-33, group-32) nmod:within(abundant-30, activities-33)  ",singing,15,"cc(singing-15, and-16) conj:and(singing-15, vocal-17) compound(experimentation-18, singing-15) ","free and rhythmic movements , singing and vocal experimentation , instrumental",NN,[],,,,,[],[],[],[],[],"[('and', 'vocal')]",['experimentation'],[],[],[],[],[],[],[],,,singular,
"He or she is encouraged to participate in performance as soon and in any way possible : singing , tapping a rhythm pattern on the back of the teacher 's instrument , and playing ostinato patterns .","He/PRP or/CC she/PRP is/VBZ encouraged/VBN to/TO participate/VB in/IN performance/NN as/RB soon/RB and/CC in/IN any/DT way/NN possible/JJ :/: singing/VBG ,/, tapping/VBG a/DT rhythm/NN pattern/NN on/IN the/DT back/NN of/IN the/DT teacher/NN 's/POS instrument/NN ,/, and/CC playing/VBG ostinato/NN patterns/NNS ./.","nsubjpass(encouraged-5, He-1) nsubj(participate-7, He-1) cc(He-1, or-2) conj:or(He-1, she-3) nsubjpass(encouraged-5, she-3) nsubj(participate-7, she-3) auxpass(encouraged-5, is-4) root(ROOT-0, encouraged-5) mark(participate-7, to-6) xcomp(encouraged-5, participate-7) case(performance-9, in-8) nmod:in(participate-7, performance-9) advmod(soon-11, as-10) advmod(and-12, soon-11) advmod(participate-7, and-12) case(possible-16, in-13) det(way-15, any-14) nmod:npmod(possible-16, way-15) conj(and-12, possible-16) parataxis(encouraged-5, singing-18) parataxis(encouraged-5, tapping-20) conj:and(singing-18, tapping-20) det(pattern-23, a-21) compound(pattern-23, rhythm-22) dobj(tapping-20, pattern-23) case(back-26, on-24) det(back-26, the-25) nmod:on(tapping-20, back-26) case(instrument-31, of-27) det(teacher-29, the-28) nmod:poss(instrument-31, teacher-29) case(teacher-29, 's-30) nmod:of(back-26, instrument-31) cc(singing-18, and-33) parataxis(encouraged-5, playing-34) conj:and(singing-18, playing-34) compound(patterns-36, ostinato-35) dobj(playing-34, patterns-36)  ",singing,18,"conj:and(singing-18, tapping-20) cc(singing-18, and-33) conj:and(singing-18, playing-34) parataxis(encouraged-5, singing-18) ","in any way possible : singing , tapping a rhythm pattern",VBG,[],,,,,[],[],[],[],[],"[('and', 'tapping'), ('and', 'playing')]",[],[],[],[],[],[],[],[],,,,
"In Yugoslavia , young men traditionally learned to tell the legends of their national heroes in song through a three-stage process : an initial period of listening , observing , and absorbing ; a second period of practice and application ; and a final stage of singing before a critical audience.","In/IN Yugoslavia/NNP ,/, young/JJ men/NNS traditionally/RB learned/VBD to/TO tell/VB the/DT legends/NNS of/IN their/PRP$ national/JJ heroes/NNS in/IN song/NN through/IN a/DT three-stage/JJ process/NN :/: an/DT initial/JJ period/NN of/IN listening/VBG ,/, observing/VBG ,/, and/CC absorbing/VBG ;/: a/DT second/JJ period/NN of/IN practice/NN and/CC application/NN ;/: and/CC a/DT final/JJ stage/NN of/IN singing/VBG before/IN a/DT critical/JJ audience/NN ./.","case(Yugoslavia-2, In-1) nmod:in(learned-7, Yugoslavia-2) amod(men-5, young-4) nsubj(learned-7, men-5) nsubj(tell-9, men-5) advmod(learned-7, traditionally-6) root(ROOT-0, learned-7) mark(tell-9, to-8) xcomp(learned-7, tell-9) det(legends-11, the-10) dobj(tell-9, legends-11) case(heroes-15, of-12) nmod:poss(heroes-15, their-13) amod(heroes-15, national-14) nmod:of(legends-11, heroes-15) case(song-17, in-16) nmod:in(heroes-15, song-17) case(process-21, through-18) det(process-21, a-19) amod(process-21, three-stage-20) nmod:through(tell-9, process-21) det(period-25, an-23) amod(period-25, initial-24) parataxis(tell-9, period-25) mark(listening-27, of-26) acl(period-25, listening-27) acl(period-25, observing-29) conj:and(listening-27, observing-29) cc(listening-27, and-31) acl(period-25, absorbing-32) conj:and(listening-27, absorbing-32) det(period-36, a-34) amod(period-36, second-35) parataxis(tell-9, period-36) conj:and(period-25, period-36) case(practice-38, of-37) nmod:of(period-36, practice-38) cc(practice-38, and-39) nmod:of(period-36, application-40) conj:and(practice-38, application-40) cc(period-25, and-42) det(stage-45, a-43) amod(stage-45, final-44) parataxis(tell-9, stage-45) conj:and(period-25, stage-45) mark(singing-47, of-46) acl(stage-45, singing-47) case(audience-51, before-48) det(audience-51, a-49) amod(audience-51, critical-50) nmod:before(singing-47, audience-51)  ",singing,47,"mark(singing-47, of-46) nmod:before(singing-47, audience-51) acl(stage-45, singing-47) ",and a final stage of singing before a critical audience.,VBG,[],,,,,"[('before', 'audience')]",['before'],[],['audience'],[],[],[],[],[],[],[],[],[],[],,,,
6 <p> The foundation of epic singing is laid unconsciously when the adolescent boy learns the morals and historical events portrayed in the stories and becomes familiar with the structure of the poetry and music .,6/CD <p>/CD The/DT foundation/NN of/IN epic/NN singing/NN is/VBZ laid/VBN unconsciously/RB when/WRB the/DT adolescent/JJ boy/NN learns/VBZ the/DT morals/NNS and/CC historical/JJ events/NNS portrayed/VBD in/IN the/DT stories/NNS and/CC becomes/VBZ familiar/JJ with/IN the/DT structure/NN of/IN the/DT poetry/NN and/CC music/NN ./.,"compound(<p>-2, 6-1) nummod(foundation-4, <p>-2) det(foundation-4, The-3) nsubjpass(laid-9, foundation-4) case(singing-7, of-5) compound(singing-7, epic-6) nmod:of(foundation-4, singing-7) auxpass(laid-9, is-8) root(ROOT-0, laid-9) advmod(laid-9, unconsciously-10) advmod(learns-15, when-11) det(boy-14, the-12) amod(boy-14, adolescent-13) nsubj(learns-15, boy-14) advcl(laid-9, learns-15) det(morals-17, the-16) nsubj(portrayed-21, morals-17) nsubj(becomes-26, morals-17) cc(morals-17, and-18) amod(events-20, historical-19) conj:and(morals-17, events-20) nsubj(portrayed-21, events-20) ccomp(learns-15, portrayed-21) case(stories-24, in-22) det(stories-24, the-23) nmod:in(portrayed-21, stories-24) cc(portrayed-21, and-25) ccomp(learns-15, becomes-26) conj:and(portrayed-21, becomes-26) xcomp(becomes-26, familiar-27) case(structure-30, with-28) det(structure-30, the-29) nmod:with(becomes-26, structure-30) case(poetry-33, of-31) det(poetry-33, the-32) nmod:of(structure-30, poetry-33) cc(poetry-33, and-34) nmod:of(structure-30, music-35) conj:and(poetry-33, music-35)  ",singing,7,"case(singing-7, of-5) compound(singing-7, epic-6) nmod:of(foundation-4, singing-7) ",<p> The foundation of epic singing is laid unconsciously when the,NN,[],,,,,"[('of', 'foundation')]",['of'],['foundation'],[],[],[],['epic'],[],[],[],[],['of'],[],[],,,singular,
Robert L.Cowden <p> <p> The boys in my school have a negative attitude toward singing .,Robert/NNP L.Cowden/NNP <p>/NNP <p>/VBP The/DT boys/NNS in/IN my/PRP$ school/NN have/VBP a/DT negative/JJ attitude/NN toward/IN singing/NN ./.,"compound(<p>-3, Robert-1) compound(<p>-3, L.Cowden-2) nsubj(<p>-4, <p>-3) root(ROOT-0, <p>-4) det(boys-6, The-5) nsubj(have-10, boys-6) case(school-9, in-7) nmod:poss(school-9, my-8) nmod:in(boys-6, school-9) ccomp(<p>-4, have-10) det(attitude-13, a-11) amod(attitude-13, negative-12) dobj(have-10, attitude-13) case(singing-15, toward-14) nmod:toward(attitude-13, singing-15)  ",singing,15,"case(singing-15, toward-14) nmod:toward(attitude-13, singing-15) ",have a negative attitude toward singing .,NN,[],,,,,"[('toward', 'attitude')]",['toward'],['attitude'],[],[],[],[],[],[],[],[],['toward'],[],[],,,singular,
"How can I create a positive attitude among them when they do n't perceive singing as a "" macho "" thing to do ?",How/WRB can/MD I/PRP create/VB a/DT positive/JJ attitude/NN among/IN them/PRP when/WRB they/PRP do/VBP n't/RB perceive/VB singing/VBG as/RB a/DT ''/'' macho/NN ''/'' thing/NN to/TO do/VB ?/.,"advmod(create-4, How-1) aux(create-4, can-2) nsubj(create-4, I-3) root(ROOT-0, create-4) det(attitude-7, a-5) amod(attitude-7, positive-6) dobj(create-4, attitude-7) case(them-9, among-8) nmod:among(attitude-7, them-9) advmod(perceive-14, when-10) nsubj(perceive-14, they-11) aux(perceive-14, do-12) neg(perceive-14, n't-13) advcl(create-4, perceive-14) xcomp(perceive-14, singing-15) advmod(a-17, as-16) dobj(singing-15, a-17) compound(thing-21, macho-19) dobj(create-4, thing-21) mark(do-23, to-22) acl(thing-21, do-23)  ",singing,15,"dobj(singing-15, a-17) xcomp(perceive-14, singing-15) ","when they do n't perceive singing as a "" macho """,VBG,[],a,DT,object,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,ambiguous
<p> You have identified a major problem in music education -- the perception by many boys that singing is an unmasculine activity .,<p>/RB You/PRP have/VBP identified/VBN a/DT major/JJ problem/NN in/IN music/NN education/NN --/: the/DT perception/NN by/IN many/JJ boys/NNS that/WDT singing/NN is/VBZ an/DT unmasculine/JJ activity/NN ./.,"advmod(identified-4, <p>-1) nsubj(identified-4, You-2) aux(identified-4, have-3) root(ROOT-0, identified-4) det(problem-7, a-5) amod(problem-7, major-6) dobj(identified-4, problem-7) case(education-10, in-8) compound(education-10, music-9) nmod:in(problem-7, education-10) det(perception-13, the-12) dep(problem-7, perception-13) det(singing-18, perception-13) case(boys-16, by-14) amod(boys-16, many-15) nmod:by(perception-13, boys-16) ref(perception-13, that-17) nsubj(activity-22, singing-18) cop(activity-22, is-19) det(activity-22, an-20) amod(activity-22, unmasculine-21) acl:relcl(perception-13, activity-22)  ",singing,18,"det(singing-18, perception-13) nsubj(activity-22, singing-18) ",perception by many boys that singing is an unmasculine activity .,NN,[],is,VBZ,subject,[],[],[],[],[],['perception'],[],[],[],[],[],[],[],[],[],,,singular,singular
"<p> Ramona L. Clark , junior high music chair for the Iowa Music Educators Association , relates in an article in the September 1989 Iowa Music Educator that she , too , was having problems overcoming boys ' negative attitudes toward singing .","<p>/NNP Ramona/NNP L./NNP Clark/NNP ,/, junior/JJ high/JJ music/NN chair/NN for/IN the/DT Iowa/NNP Music/NNP Educators/NNP Association/NNP ,/, relates/VBZ in/IN an/DT article/NN in/IN the/DT September/NNP 1989/NNP Iowa/NNP Music/NNP Educator/NNP that/IN she/PRP ,/, too/RB ,/, was/VBD having/VBG problems/NNS overcoming/VBG boys/NNS '/POS negative/JJ attitudes/NNS toward/IN singing/NN ./.","compound(Clark-4, <p>-1) compound(Clark-4, Ramona-2) compound(Clark-4, L.-3) nsubj(relates-17, Clark-4) amod(chair-9, junior-6) amod(chair-9, high-7) compound(chair-9, music-8) appos(Clark-4, chair-9) case(Association-15, for-10) det(Association-15, the-11) compound(Association-15, Iowa-12) compound(Association-15, Music-13) compound(Association-15, Educators-14) nmod:for(chair-9, Association-15) root(ROOT-0, relates-17) case(article-20, in-18) det(article-20, an-19) nmod:in(relates-17, article-20) case(Educator-27, in-21) det(Educator-27, the-22) compound(Educator-27, September-23) compound(Educator-27, 1989-24) compound(Educator-27, Iowa-25) compound(Educator-27, Music-26) nmod:in(article-20, Educator-27) mark(having-34, that-28) nsubj(having-34, she-29) advmod(having-34, too-31) aux(having-34, was-33) ccomp(relates-17, having-34) dobj(having-34, problems-35) advcl(having-34, overcoming-36) nmod:poss(attitudes-40, boys-37) case(boys-37, '-38) amod(attitudes-40, negative-39) dobj(overcoming-36, attitudes-40) case(singing-42, toward-41) nmod:toward(overcoming-36, singing-42)  ",singing,42,"case(singing-42, toward-41) nmod:toward(overcoming-36, singing-42) ",boys ' negative attitudes toward singing .,NN,[],,,,,"[('toward', 'overcoming')]",['toward'],['overcoming'],[],[],[],[],[],[],[],[],['toward'],[],[],,,singular,
"Glenn H. Shull <p> <p> I feel quite confident working in the areas of singing and movement with my elementary general music students , but I do n't know how to get these youngsters to be more musically creative .","Glenn/NNP H./NNP Shull/NNP <p>/NNP <p>/VBP I/PRP feel/VBP quite/RB confident/JJ working/VBG in/IN the/DT areas/NNS of/IN singing/NN and/CC movement/NN with/IN my/PRP$ elementary/JJ general/JJ music/NN students/NNS ,/, but/CC I/PRP do/VBP n't/RB know/VB how/WRB to/TO get/VB these/DT youngsters/NNS to/TO be/VB more/RBR musically/NN creative/JJ ./.","compound(<p>-4, Glenn-1) compound(<p>-4, H.-2) compound(<p>-4, Shull-3) nsubj(<p>-5, <p>-4) root(ROOT-0, <p>-5) nsubj(feel-7, I-6) ccomp(<p>-5, feel-7) advmod(confident-9, quite-8) xcomp(feel-7, confident-9) dep(confident-9, working-10) case(areas-13, in-11) det(areas-13, the-12) nmod:in(working-10, areas-13) case(singing-15, of-14) nmod:of(areas-13, singing-15) cc(singing-15, and-16) nmod:of(areas-13, movement-17) conj:and(singing-15, movement-17) case(students-23, with-18) nmod:poss(students-23, my-19) amod(students-23, elementary-20) amod(students-23, general-21) compound(students-23, music-22) nmod:with(working-10, students-23) cc(<p>-5, but-25) nsubj(know-29, I-26) aux(know-29, do-27) neg(know-29, n't-28) conj:but(<p>-5, know-29) advmod(get-32, how-30) mark(get-32, to-31) ccomp(know-29, get-32) det(youngsters-34, these-33) dobj(get-32, youngsters-34) nsubj(musically-38, youngsters-34) mark(musically-38, to-35) cop(musically-38, be-36) advmod(musically-38, more-37) xcomp(get-32, musically-38) amod(musically-38, creative-39)  ",singing,15,"case(singing-15, of-14) cc(singing-15, and-16) conj:and(singing-15, movement-17) nmod:of(areas-13, singing-15) ",working in the areas of singing and movement with my elementary,NN,[],,,,,"[('of', 'areas')]",['of'],['areas'],[],[],"[('and', 'movement')]",[],[],[],[],[],['of'],[],[],,,singular,
"Several students may be playing the melody on recorders as they read the written music , others may be playing a simple descant , others ( perhaps with poor visual skills ) may be singing only , others ( perhaps with limited verbal skills ) may be reading and playing a simple rhythm score , and still others may be listening as they gently clap the beat .","Several/JJ students/NNS may/MD be/VB playing/VBG the/DT melody/NN on/IN recorders/NNS as/IN they/PRP read/VBD the/DT written/VBN music/NN ,/, others/NNS may/MD be/VB playing/VBG a/DT simple/JJ descant/NN ,/, others/NNS -LRB-/-LRB- perhaps/RB with/IN poor/JJ visual/JJ skills/NNS -RRB-/-RRB- may/MD be/VB singing/VBG only/RB ,/, others/NNS -LRB-/-LRB- perhaps/RB with/IN limited/JJ verbal/JJ skills/NNS -RRB-/-RRB- may/MD be/VB reading/VBG and/CC playing/VBG a/DT simple/JJ rhythm/NN score/NN ,/, and/CC still/RB others/NNS may/MD be/VB listening/VBG as/IN they/PRP gently/RB clap/VB the/DT beat/NN ./.","amod(students-2, Several-1) nsubj(playing-5, students-2) aux(playing-5, may-3) aux(playing-5, be-4) root(ROOT-0, playing-5) det(melody-7, the-6) dobj(playing-5, melody-7) case(recorders-9, on-8) nmod:on(melody-7, recorders-9) mark(read-12, as-10) nsubj(read-12, they-11) advcl(playing-5, read-12) det(music-15, the-13) amod(music-15, written-14) dobj(read-12, music-15) nsubj(playing-20, others-17) aux(playing-20, may-18) aux(playing-20, be-19) ccomp(playing-5, playing-20) det(descant-23, a-21) amod(descant-23, simple-22) dobj(playing-20, descant-23) nsubj(singing-35, others-25) advmod(skills-31, perhaps-27) case(skills-31, with-28) amod(skills-31, poor-29) amod(skills-31, visual-30) dep(singing-35, skills-31) aux(singing-35, may-33) aux(singing-35, be-34) ccomp(playing-5, singing-35) advmod(singing-35, only-36) nsubj(reading-48, others-38) nsubj(playing-50, others-38) advmod(skills-44, perhaps-40) case(skills-44, with-41) amod(skills-44, limited-42) amod(skills-44, verbal-43) dep(reading-48, skills-44) aux(reading-48, may-46) aux(reading-48, be-47) ccomp(playing-5, reading-48) cc(reading-48, and-49) ccomp(playing-5, playing-50) conj:and(reading-48, playing-50) det(score-54, a-51) amod(score-54, simple-52) compound(score-54, rhythm-53) dobj(reading-48, score-54) cc(playing-5, and-56) advmod(listening-61, still-57) nsubj(listening-61, others-58) aux(listening-61, may-59) aux(listening-61, be-60) conj:and(playing-5, listening-61) mark(clap-65, as-62) nsubj(clap-65, they-63) advmod(clap-65, gently-64) advcl(listening-61, clap-65) det(beat-67, the-66) dobj(clap-65, beat-67)  ",singing,35,"nsubj(singing-35, others-25) dep(singing-35, skills-31) aux(singing-35, may-33) aux(singing-35, be-34) advmod(singing-35, only-36) ccomp(playing-5, singing-35) ","visual skills ) may be singing only , others ( perhaps",VBG,[],,,subject,[],[],[],[],[],[],[],[],[],[],[],[],[],['only'],[],,,,
How can he participate in singing ?,How/WRB can/MD he/PRP participate/VB in/IN singing/NN ?/.,"advmod(participate-4, How-1) aux(participate-4, can-2) nsubj(participate-4, he-3) root(ROOT-0, participate-4) case(singing-6, in-5) nmod:in(participate-4, singing-6)  ",singing,6,"case(singing-6, in-5) nmod:in(participate-4, singing-6) ",How can he participate in singing ?,NN,[],,,,,"[('in', 'participate')]",['in'],['participate'],[],[],[],[],[],[],[],[],['in'],[],[],,,singular,
"Present the same skill in a variety of ways to reinforce the subject matter -- aurally and visually , through singing , playing instruments , movement , or discussion , and by transferring concepts from outside of music .","Present/VB the/DT same/JJ skill/NN in/IN a/DT variety/NN of/IN ways/NNS to/TO reinforce/VB the/DT subject/NN matter/NN --/: aurally/JJ and/CC visually/RB ,/, through/IN singing/NN ,/, playing/NN instruments/NNS ,/, movement/NN ,/, or/CC discussion/NN ,/, and/CC by/IN transferring/VBG concepts/NNS from/IN outside/RB of/IN music/NN ./.","root(ROOT-0, Present-1) det(skill-4, the-2) amod(skill-4, same-3) dobj(Present-1, skill-4) case(variety-7, in-5) det(variety-7, a-6) nmod:in(skill-4, variety-7) case(ways-9, of-8) nmod:of(variety-7, ways-9) mark(reinforce-11, to-10) advcl(Present-1, reinforce-11) det(matter-14, the-12) compound(matter-14, subject-13) dobj(reinforce-11, matter-14) amod(matter-14, aurally-16) cc(aurally-16, and-17) advmod(aurally-16, visually-18) case(singing-21, through-20) nmod:through(reinforce-11, singing-21) compound(instruments-24, playing-23) nmod:through(reinforce-11, instruments-24) conj:or(singing-21, instruments-24) nmod:through(reinforce-11, movement-26) conj:or(singing-21, movement-26) cc(singing-21, or-28) nmod:through(reinforce-11, discussion-29) conj:or(singing-21, discussion-29) cc(singing-21, and-31) mark(transferring-33, by-32) nmod:through(reinforce-11, transferring-33) conj:and(singing-21, transferring-33) dobj(transferring-33, concepts-34) case(music-38, from-35) case(music-38, outside-36) mwe(outside-36, of-37) nmod:outside_of(transferring-33, music-38)  ",singing,21,"case(singing-21, through-20) conj:or(singing-21, instruments-24) conj:or(singing-21, movement-26) cc(singing-21, or-28) conj:or(singing-21, discussion-29) cc(singing-21, and-31) conj:and(singing-21, transferring-33) nmod:through(reinforce-11, singing-21) ","aurally and visually , through singing , playing instruments , movement",NN,[],,,,,"[('through', 'reinforce')]",['through'],['reinforce'],[],[],"[('or', 'instruments'), ('or', 'movement'), ('or', 'discussion'), ('and', 'transferring')]",[],[],[],[],[],['through'],[],[],,,singular,
<p> Dykema 's philosophy of music education caused him to urge the Conference to promote community singing as a worthy endeavor for people of all ages .,<p>/NNP Dykema/NNP 's/POS philosophy/NN of/IN music/NN education/NN caused/VBD him/PRP to/TO urge/VB the/DT Conference/NN to/TO promote/VB community/NN singing/NN as/IN a/DT worthy/JJ endeavor/NN for/IN people/NNS of/IN all/DT ages/NNS ./.,"compound(Dykema-2, <p>-1) nmod:poss(philosophy-4, Dykema-2) case(Dykema-2, 's-3) nsubj(caused-8, philosophy-4) case(education-7, of-5) compound(education-7, music-6) nmod:of(philosophy-4, education-7) root(ROOT-0, caused-8) dobj(caused-8, him-9) nsubj(urge-11, him-9) mark(urge-11, to-10) xcomp(caused-8, urge-11) det(Conference-13, the-12) dobj(urge-11, Conference-13) mark(promote-15, to-14) acl(Conference-13, promote-15) compound(singing-17, community-16) dobj(promote-15, singing-17) case(endeavor-21, as-18) det(endeavor-21, a-19) amod(endeavor-21, worthy-20) nmod:as(promote-15, endeavor-21) case(people-23, for-22) nmod:for(endeavor-21, people-23) case(ages-26, of-24) det(ages-26, all-25) nmod:of(people-23, ages-26)  ",singing,17,"compound(singing-17, community-16) dobj(promote-15, singing-17) ",the Conference to promote community singing as a worthy endeavor for,NN,[],promote,VB,object,[],[],[],[],[],[],[],['community'],[],[],[],[],[],[],[],,,singular,ambiguous
"One day , while driving home after an interview , I suddenly heard the loud music and singing of African drums and ritual chants .","One/CD day/NN ,/, while/IN driving/VBG home/NN after/IN an/DT interview/NN ,/, I/PRP suddenly/RB heard/VBD the/DT loud/JJ music/NN and/CC singing/NN of/IN African/JJ drums/NNS and/CC ritual/NN chants/NNS ./.","nummod(day-2, One-1) nmod:tmod(heard-13, day-2) mark(driving-5, while-4) advcl(heard-13, driving-5) dobj(driving-5, home-6) case(interview-9, after-7) det(interview-9, an-8) nmod:after(driving-5, interview-9) nsubj(heard-13, I-11) advmod(heard-13, suddenly-12) root(ROOT-0, heard-13) det(music-16, the-14) amod(music-16, loud-15) dobj(heard-13, music-16) cc(music-16, and-17) dobj(heard-13, singing-18) conj:and(music-16, singing-18) case(drums-21, of-19) amod(drums-21, African-20) nmod:of(music-16, drums-21) cc(drums-21, and-22) compound(chants-24, ritual-23) nmod:of(music-16, chants-24) conj:and(drums-21, chants-24)  ",singing,18,"dobj(heard-13, singing-18) conj:and(music-16, singing-18) ",heard the loud music and singing of African drums and ritual,NN,[],heard,VBD,object,[],[],[],[],[],[],"[('and', 'music')]",[],[],[],[],[],[],[],[],,,singular,ambiguous
